Year,Month,Day,Hour(UTC),Minute(UTC),Second(UTC),Latitude (deg),Longitude (deg),Altitude (km),Cd,Aref (m2)
2022,2,3,19,48,33.136852,30.4710222950335,-103.013042356178,215.343817220092,38.7285489020701,18.1967377668284
2022,2,3,19,49,33.137089,27.4830899299204,-100.08028044239,213.475872482128,38.6694733429831,18.1737855567182
2022,2,3,19,50,33.139706,24.423665499578,-97.3152033854109,211.970890826514,38.7574613278622,18.219643198197
2022,2,3,19,52,33.136481,18.1378846752527,-92.1890251548036,210.119265386052,38.6947440407711,18.1872501764936
2022,2,3,19,53,33.136406,14.9313185320903,-89.7830129390246,209.800769156546,38.6796560920848,18.1811626104604
2022,2,3,19,54,33.136222,11.6940723887297,-87.4550021351084,209.901415570187,38.6968743957197,18.1881151600788
2022,2,3,19,55,33.141623,8.43367991951839,-85.1865204854564,210.428152131105,38.7012136882434,18.189034475809
2022,2,3,19,56,33.13604,5.15835056939639,-82.9610180290746,211.383057355874,38.6834547316657,18.1796585043833
2022,2,3,19,57,33.13693,1.87406037148383,-80.7614604708453,212.765135892713,38.7182455106028,18.1926641839813
2022,2,3,19,58,33.135722,-1.41203092614395,-78.5722881647974,214.569964715095,43.8140756520366,20.8134310965718
2022,2,3,19,59,33.135664,-4.69350744613698,-76.3777157083437,216.786182827855,37.0694030828114,17.642469770538
2022,2,3,20,0,33.135607,-7.96371378474151,-74.1620221687373,219.401625304153,37.6717157631876,17.9007140531443
2022,2,3,20,1,33.13555,-11.2158929380569,-71.9090949966584,222.399031665266,37.6124861607298,17.8709500199354
2022,2,3,20,2,33.135373,-14.4430010224479,-69.6021717446615,225.764297447565,37.6398960733261,17.8783656237949
2022,2,3,20,5,33.135133,-23.895751556735,-62.1741229512602,237.751306172935,37.6783996799216,17.8800124536467
2022,2,3,20,6,33.135172,-26.9406242844332,-59.4606596382566,242.28629412655,37.7620849552806,17.9106271165056
2022,2,3,20,7,33.134845,-29.9148277816346,-56.5898103038094,247.037358233931,37.7766526850771,17.9113751311969
2022,2,3,20,8,33.136579,-32.8057634933015,-53.5351616591018,251.967212123479,37.7512861186176,17.8946316003776
2022,2,3,20,9,33.134567,-35.5985809081071,-50.2686528616409,257.031629653582,37.7604413901947,17.8928061995314
2022,2,3,20,10,33.141775,-38.2771009457651,-46.7595553106139,262.201330754431,37.7742473089118,17.8929675039512
2022,2,3,20,11,33.134437,-40.8210011553163,-42.9783911111742,267.436884768155,37.7378602520125,17.8716261102318
2022,2,3,20,12,33.136021,-43.2092343244509,-38.8934019764474,272.703106725845,31.119827591292,14.8182216098903
2022,2,3,20,15,33.134186,-49.1742506916485,-24.5825075788268,288.318255490216,33.8267651441667,16.1594443227649
2022,2,3,20,17,33.134421,-51.852788038917,-13.2898324356417,298.234833388676,9.70358356444353,4.554746625405
2022,2,3,20,18,33.133914,-52.7135598841849,-7.20837762577373,302.953092013786,14.4029921206788,6.97497909969557
2022,2,3,20,19,33.135605,-53.2243902994519,-0.934384227309722,307.475708840164,9.99175855284954,4.74211224429286
2022,2,3,20,21,33.13357,-53.1532380475829,11.7775182740535,315.842101586478,6.18632975206898,1.49698516110536
2022,2,3,20,22,33.133376,-52.576064929379,17.9956832343564,319.647754142825,6.56014633266581,2.15331205943953
2022,2,3,20,23,33.133577,-51.657944324717,23.9910469161822,323.180335111442,6.64456070757227,2.26698549737625
2022,2,3,20,24,33.133273,-50.4239318592594,29.6917898177439,326.427654493956,6.45923902515658,2.00902129547969
2022,2,3,20,26,33.138977,-47.1289012883254,40.0522757952678,332.030556769371,6.25760001792907,1.67215910787181
2022,2,3,20,27,33.13306,-45.1313744103723,44.6893445554319,334.374134339121,6.23007650763125,1.60303491576907
2022,2,3,20,28,33.133562,-42.9402315615534,48.9789482703408,336.409527349805,6.18551472387325,1.47530295955927
2022,2,3,20,29,33.132802,-40.5827088225404,52.9438345856673,338.137034225385,6.16897938632084,1.41932660971374
2022,2,3,20,30,33.13423,-38.0826315718814,56.6127163512425,339.559058182776,6.15994160556275,1.38494580372437
2022,2,3,20,31,33.13363,-35.4611196009858,60.0158647902324,340.680291063691,6.14347293100411,1.3314918634749
2022,2,3,20,32,33.132534,-32.7362354305073,63.1838998720171,341.50642846105,6.12668870014552,1.24720458358959
2022,2,3,20,33,33.134058,-29.9234415844358,66.1462466454898,342.044802346549,6.11943624931445,1.2232412566084
2022,2,3,20,34,33.132367,-27.0364468712591,68.9300059336557,342.303918846008,6.1096617911419,1.16561174198147
2022,2,3,20,35,33.132174,-24.086624692223,71.5606603612837,342.293556409709,6.10418125055073,1.17147955667608
2022,2,3,20,36,33.132021,-21.0841089099504,74.061265147439,342.023992025006,6.09769795093913,1.16391886636183
2022,2,3,20,37,33.133759,-18.0376159741318,76.4530332327312,341.506003819938,6.09088301781746,1.14118590028483
2022,2,3,20,37,33.133759,-18.0376159741318,76.4530332327312,341.506003819938,6.09088301781746,1.14118590028483
2022,2,3,20,38,33.135559,-14.9550358370002,78.7552689466402,340.750660215652,6.09025262565195,1.23326966362408
2022,2,3,20,38,33.135559,-14.9550358370002,78.7552689466402,340.750660215652,6.09025262565195,1.23326966362408
2022,2,3,20,39,33.131695,-11.8436649480878,80.9856453736232,339.769326893728,6.08786248814101,1.2668766999047
2022,2,3,20,39,33.131695,-11.8436649480878,80.9856453736232,339.769326893728,6.08786248814101,1.2668766999047
2022,2,3,20,40,33.131787,-8.70938238700762,83.1611795557521,338.5728120076,6.08715387279095,1.30696079339952
2022,2,3,20,41,33.131494,-5.55833043867318,85.2974162428232,337.171897044669,6.08250660763025,1.31467348616374
2022,2,3,20,41,33.131494,-5.55833043867318,85.2974162428232,337.171897044669,6.08250660763025,1.31467348616374
2022,2,3,20,42,33.139838,-2.39562813070495,87.4097000928313,335.575972229438,6.08556828748449,1.36670920500781
2022,2,3,20,43,33.131327,0.771963405031085,89.5117496151608,333.79551099944,6.08694278221282,1.40372662832297
2022,2,3,20,43,33.131327,0.771963405031085,89.5117496151608,333.79551099944,6.08694278221282,1.40372662832297
2022,2,3,20,44,33.131117,3.94042289649884,91.6189049570389,331.838332169355,6.07967449745751,1.40070545448928
2022,2,3,20,44,33.131117,3.94042289649884,91.6189049570389,331.838332169355,6.07967449745751,1.40070545448928
2022,2,3,20,45,33.131101,7.10391746170939,93.7454409422922,329.712628212475,6.07992219013971,1.4297086728549
2022,2,3,20,45,33.131101,7.10391746170939,93.7454409422922,329.712628212475,6.07992219013971,1.4297086728549
2022,2,3,20,46,33.131028,10.256851372483,95.9062767266241,327.42569273425,6.06990259308911,1.42365437998268
2022,2,3,20,46,33.131028,10.256851372483,95.9062767266241,327.42569273425,6.06990259308911,1.42365437998268
2022,2,3,20,47,33.130897,13.3933364722916,98.1169729206583,324.984160204811,6.07181580933329,1.4581737413779
2022,2,3,20,47,33.130897,13.3933364722916,98.1169729206583,324.984160204811,6.07181580933329,1.4581737413779
2022,2,3,20,48,33.130823,16.5070475504546,100.394002859219,322.393852714287,6.08127112215902,1.51248437625206
2022,2,3,20,48,33.130823,16.5070475504546,100.394002859219,322.393852714287,6.08127112215902,1.51248437625206
2022,2,3,20,49,33.132487,19.5911352132019,102.755098419948,319.660250405566,6.0687941111085,1.50644796408024
2022,2,3,20,50,33.131795,22.6376743086331,105.219247669009,316.788413088348,6.08093255696498,1.56193087804035
2022,2,3,20,51,33.130393,25.6380494278461,107.807430628346,313.782758553576,6.07201759021435,1.56083917253381
2022,2,3,20,52,33.130323,28.5824320934768,110.542695328379,310.647442972611,6.12729928377884,1.72524538115587
2022,2,3,20,53,33.137968,31.4596856527452,113.450570706694,307.386267126648,6.08868939821425,1.65298719608644
2022,2,3,20,54,33.130134,34.2554585685981,116.557423400563,304.004753520166,6.14259525947825,1.7915552602501
2022,2,3,20,55,33.129994,36.9554245784128,119.894147517699,300.506122130195,6.17055109463196,1.85673152118769
2022,2,3,20,56,33.129714,39.541254519172,123.491822206402,296.895588099571,6.06934024178776,1.67908027536743
2022,2,3,20,57,33.129974,41.9921266168199,127.382689833686,293.178705210641,6.07938854299512,1.71823546729103
2022,2,3,20,58,33.129554,44.2839758154676,131.597794007779,289.362034742065,6.05582921823299,1.68765453431918
2022,2,3,20,59,33.1295,46.389554734527,136.164393137209,285.453499892765,6.03352214124544,1.66647459379357
2022,2,3,21,0,33.129155,48.2784943799448,141.101569617031,281.462407500972,6.02105822636475,1.65742303385908
2022,2,3,21,1,33.129142,49.9181242742608,146.415108755764,277.399067955284,6.00792665687081,1.65207055168182
2022,2,3,21,2,33.130159,51.2747960268485,152.091383088565,273.275631484507,6.00730081007157,1.67773908833378
2022,2,3,21,3,33.128824,52.3159774623165,158.091446784589,269.105955383745,5.99947521668098,1.68421183376618
2022,2,3,21,4,33.130678,53.0133108779003,164.349369193243,264.905187505071,5.98072813383707,1.66366514252196
2022,2,3,21,5,33.129377,53.3454029286307,170.77181551627,260.691516624873,5.97992977322403,1.68416748434653
2022,2,3,21,6,33.129828,53.3008210339585,177.24792786099,256.483632614388,5.97646213277488,1.69683493069157
2022,2,3,21,7,33.129203,52.8795151356345,-176.340300544515,252.302487082149,6.00037187495347,1.76729103463766
2022,2,3,21,8,33.128359,52.0928214762421,-170.102636492253,248.170344931222,6.0051109713833,1.79215326669611
2022,2,3,21,9,33.128188,50.9617757480865,-164.129049052096,244.110894817622,6.00458904007509,1.80879557280154
2022,2,3,21,10,33.128112,49.5144142515747,-158.483003571663,240.149280720441,6.01169602746076,1.83546988687011
2022,2,3,21,11,33.127992,47.7826781949176,-153.200160212787,236.31195151486,6.06313841361659,1.93179527763876
2022,2,3,21,12,33.127845,45.7996463517241,-148.291742324483,232.626592969446,6.07606193692379,1.96829168867194
2022,2,3,21,13,33.127813,43.5974504259538,-143.75016142162,229.121084416689,6.04881217894059,1.94227979948632
2022,2,3,21,14,33.131577,41.2058099652052,-139.554802196553,225.823315727954,6.03141746782888,1.93094724910081
2022,2,3,21,15,33.129132,38.6520760271158,-135.678404418888,222.761944939617,5.97324330054651,1.85494928018871
2022,2,3,21,16,33.127397,35.9597932520978,-132.088947846108,219.964269993578,5.95589207466705,1.84590030733179
2022,2,3,21,17,33.12818,33.1496717632974,-128.753956425157,217.457127460906,5.94087818290925,1.83904812262348
2022,2,3,21,18,33.127861,30.2399385582289,-125.642083627803,215.265877945143,5.86133664303768,1.72502322735476
2022,2,3,21,19,33.127134,27.246228082835,-122.723504925267,213.414410861392,5.8189946419455,1.65407699229168
2022,2,3,21,20,33.127839,24.1820685858171,-119.970547382613,211.924541913721,5.76826136415133,1.5492738671925
2022,2,3,21,21,33.127122,21.0595238083641,-117.358034085775,210.815897494359,5.74118939531534,1.48460197105318
2022,2,3,21,22,33.135018,17.8885821671489,-114.862404643539,210.104484350735,5.75622812701928,1.52381240654037
2022,2,3,21,23,33.12695,14.6799435093155,-112.463471141892,209.801440431571,5.71705887628366,1.40614425227139
2022,2,3,21,24,33.126598,11.4408338277847,-110.140735638623,209.917648838788,5.7607722013812,1.51846889276771
2022,2,3,21,25,33.12839,8.17932826156425,-107.876259985957,210.462393540456,5.78922444512841,1.57689843631091
2022,2,3,21,26,33.126674,4.90300708643004,-105.653171239431,211.435360439802,5.77272863075657,1.50574582387361
2022,2,3,21,27,33.126367,1.61850867123485,-103.454957596628,212.834800353388,5.77442916804849,1.47260510654542
2022,2,3,21,28,33.12625,-1.66742378698377,-101.265807619016,214.655297684606,5.76795002913091,1.40213052893641
2022,2,3,21,29,33.126181,-4.94820108870573,-99.070056093589,216.887309851392,5.8025392851341,1.45082964088991
2022,2,3,21,30,33.125974,-8.21719827581524,-96.8519402443538,219.517273960243,5.83465373672658,1.49450854909964
2022,2,3,21,31,33.134626,-11.468123992996,-94.5949663367042,222.528294625399,5.87959306029925,1.55510662251778
2022,2,3,21,32,33.125922,-14.6924824579581,-92.2833092607578,225.89839396803,5.91168810485346,1.57743524621397
2022,2,3,21,33,33.125802,-17.8841419508907,-89.8982029452972,229.60378409115,5.95196815345607,1.61885178691518
2022,2,3,21,34,33.125721,-21.0344867211747,-87.420943334838,233.616793132661,5.96760617297724,1.59961154560314
2022,2,3,21,35,33.125602,-24.1345454721281,-84.8309734584101,237.907174940839,5.9874183463024,1.59090295682557
2022,2,3,21,36,33.126343,-27.1743641246123,-82.1058999901256,242.443194676168,6.1139646365477,1.81184291157575
2022,2,3,21,37,33.126568,-30.1425873384235,-79.2214310048647,247.190423827701,6.16091207383179,1.85288052470276
2022,2,3,21,38,33.125394,-33.0263192258018,-76.1511609733489,252.113031969305,6.11740201520025,1.71962163896884
2022,2,3,21,39,33.125328,-35.8109411436684,-72.8664836323874,257.174820229702,6.11216712182701,1.67344454760879
2022,2,3,21,40,33.125179,-38.4794306640225,-69.3373389489215,262.340113063845,6.14745319551073,1.70639953543061
2022,2,3,21,41,33.125274,-41.0123171945967,-65.5327822519025,267.56785570437,6.17899899425998,1.73295822369362
2022,2,3,21,42,33.125167,-43.3872926607337,-61.4226548215694,272.820752381979,6.24528659667244,1.82907086335225
2022,2,3,21,43,33.125034,-45.5791590241985,-56.9799453287957,278.063209396311,6.28048542422198,1.85493540158653
2022,2,3,21,44,33.127297,-47.5600226920862,-52.1842144422077,283.260290074937,6.2914535542483,1.8488120356373
2022,2,3,21,45,33.124839,-49.2994923631407,-47.027288584591,288.377592386225,6.30703465813172,1.85623199275944
2022,2,3,21,46,33.12477,-50.7665627367167,-41.5167770121191,293.382854010157,6.29500276597391,1.81380912883539
2022,2,3,21,47,33.125127,-51.9307006235035,-35.6832976781068,298.245988827439,6.29753674061007,1.80280666450131
2022,2,3,21,48,33.126551,-52.76466636453,-29.5829794680211,302.93878582977,6.28508410456322,1.77131656010606
2022,2,3,21,49,33.124343,-53.2472128900116,-23.2979699809978,307.43471287672,6.28813389874401,1.76272434401381
2022,2,3,21,50,33.124392,-53.3658493347979,-16.9293641918742,311.711121784276,6.23380771106067,1.65146778902758
2022,2,3,21,51,33.124318,-53.1184036870259,-10.5888662489505,315.747153142614,6.19864275030359,1.56080623479688
2022,2,3,21,52,33.124285,-52.5134868221633,-4.38473757194559,319.524855416009,6.22549720675444,1.62298944224066
2022,2,3,21,53,33.124118,-51.5693243880297,1.58995405766183,323.02937681008,6.26924316527711,1.70918600868192
2022,2,3,21,54,33.124138,-50.311430389581,7.26551315380885,326.24897383272,6.34937773414799,1.84093966359742
2022,2,3,21,55,33.123944,-48.7698004763865,12.5983354917058,329.174279189074,6.38961749236385,1.90790292875201
2022,2,3,21,56,33.125519,-46.9761215656636,17.5694034050125,331.798600179933,6.37963280030305,1.89254337789407
2022,2,3,21,57,33.123809,-44.9618937204392,22.1789256049265,334.117672224619,6.38512320860639,1.90502679436836
2022,2,3,21,58,33.123635,-42.7564226095289,26.4421405851087,336.129818545477,6.35548975921578,1.85488064047431
2022,2,3,21,59,33.12363,-40.3865061224967,30.3828299198951,337.83569205579,6.33527686584233,1.82107267570959
2022,2,3,22,0,33.123441,-37.8758835864821,34.0297249019667,339.237567403757,6.27386681299434,1.79909447772811
2022,2,3,22,1,33.123325,-35.2452613559152,37.4134375226495,340.340092675867,6.26348942281786,1.78405092000721
2022,2,3,22,2,33.123279,-32.5125572805774,40.5644226731427,341.149425260322,6.24231770749296,1.75715368956212
2022,2,3,22,3,33.123095,-29.6932104790072,43.5118148047171,341.673013418657,6.22110447255314,1.72731825719326
2022,2,3,22,14,33.121993,4.19776635311767,68.9280424098751,331.416026155631,6.05333025085905,1.48241149473555
2022,2,3,22,15,33.12187,7.36070542676524,71.0570082304072,329.293632514009,6.03862819787775,1.45810841251657
2022,2,3,22,16,33.125236,10.5127890532372,73.221619198013,327.011389280119,6.02448105709985,1.43448053610948
2022,2,3,22,17,33.13041,13.6480086323534,75.4374493598603,324.575800122543,6.01652097604782,1.43092242040771
2022,2,3,22,18,33.121599,16.7591703686805,77.7204556577683,321.993260068247,6.01114991420581,1.43926054465317
2022,2,3,22,19,33.121414,19.8404593922068,80.0892637871873,319.267863050037,5.99862910788005,1.42600976664289
2022,2,3,22,20,33.121254,22.8836406831699,82.5628365615044,316.404368311075,6.00458421628531,1.47994302482871
2022,2,3,22,21,33.121257,25.8799256466345,85.1622570900066,313.407343290812,6.00620120649966,1.51515399733491
2022,2,3,22,22,33.123793,28.8193885947629,87.9107701428,310.280991628019,6.02039933883679,1.58069238234482
2022,2,3,22,23,33.122909,31.6901712463167,90.8334859541791,307.028616226659,6.0183209518357,1.59371563623645
2022,2,3,22,24,33.120843,34.4789722103914,93.9582051874211,303.653728309767,6.03559497395953,1.66040968295645
2022,2,3,22,25,33.1266,37.1705749982683,97.3153290422171,300.161301589629,6.03839566958132,1.68679469290031
2022,2,3,22,26,33.120402,39.7459243311082,100.935299231165,296.557905921543,6.037872563252,1.70387905983094
2022,2,3,22,27,33.120282,42.1847186741722,104.851349552701,292.848646061284,6.04939645517939,1.74292626679752
2022,2,3,22,28,33.120079,44.4624132678262,109.094045170844,289.040441892723,6.04899215704733,1.76074511404678
2022,2,3,22,29,33.120405,46.5514815859426,113.690138470224,285.140943426437,6.05374672850049,1.78580511631579
2022,2,3,22,30,33.119796,48.4213065026482,118.657768634765,281.159271208364,6.03658479638923,1.76867090827836
2022,2,3,22,31,33.119749,50.03911066634,124.001432139103,277.105533155229,6.05863243899149,1.82844350889507
2022,2,3,22,32,33.121511,51.3712668355034,129.705716340893,272.991465702946,6.08216929271825,1.88689046279524
2022,2,3,22,33,33.119468,52.385417717,135.729250389972,268.831288023158,6.06080268993986,1.86482894919235
2022,2,3,22,34,33.119818,53.0537008967361,142.003896889291,264.640192273053,6.07853251242527,1.9037804881522
2022,2,3,22,35,33.127897,53.3554819302052,148.435712157072,260.435235489475,6.08486852467018,1.92768933277132
2022,2,3,22,36,33.119051,53.2801444105131,154.909648881741,256.237292194441,6.09968240890169,1.95949166784764
2022,2,3,22,37,33.118957,52.8286394542484,161.310902977624,252.065233044537,6.14403506318207,2.03935942507567
2022,2,3,22,38,33.126009,52.0130333094681,167.530624139632,247.942004006315,6.09057808236761,1.97373670872875
2022,2,3,22,39,33.119955,50.8553804276884,173.478693927111,243.893263065746,6.12345790966326,2.03712373089375
2022,2,3,22,40,33.11857,49.3838653047592,179.095832561044,239.943187402192,6.10023563643399,2.01522143965776
2022,2,3,22,41,33.118347,47.6306458023071,-175.651819547949,236.118474185929,6.07815556726383,1.99675688981887
2022,2,3,22,42,33.118294,45.6288052236123,-170.773832329818,232.446365171344,6.0890998621365,2.02932963455325
2022,2,3,22,43,33.119688,43.4102811301885,-166.261287588816,228.954628537087,6.05315200763675,1.99157715481443
2022,2,3,22,44,33.118038,41.0048946582128,-162.093354468275,225.671802028147,6.06782325317845,2.0291840373293
2022,2,3,22,45,33.118148,38.4391446996538,-158.241334830445,222.625714401511,6.02710274953285,1.98599470298369
2022,2,3,22,46,33.117844,35.7366807900286,-154.673698332463,219.844161891283,6.01039945201296,1.97687676717409
2022,2,3,22,47,33.123051,32.9177860482154,-151.357752466938,217.353396585905,6.03157637087464,2.02184470980474
2022,2,3,22,48,33.11764,30.0010855893738,-148.262925675551,215.179601212081,6.36896249420198,2.44165156472094
2022,2,3,22,49,33.118093,27.0012782068624,-145.358735651618,213.346464948899,7.60979268033805,3.43671338115172
2022,2,3,22,50,33.11815,23.9321118486784,-142.618108268834,211.87342755013,7.45993710637929,3.34588037975571
2022,2,3,22,51,33.117199,20.8054204716241,-140.015944152988,210.780357066522,5.77844330827176,1.68231557273471
2022,2,3,22,52,33.123831,17.6311685309777,-137.528917424766,210.084050533346,5.74755795545409,1.59044344965093
2022,2,3,22,53,33.117017,14.4197831864323,-135.136834905957,209.798526903758,5.6688663275357,1.31895462848208
2022,2,3,22,54,33.116907,11.1786067739708,-132.819472993272,209.931982636367,6.20589682676119,2.29458165591137
2022,2,3,22,55,33.116812,7.91573769424558,-130.559038914257,210.490361985683,6.4674570517182,2.51788738856343
2022,2,3,22,56,33.118114,4.63833333106993,-128.338459630542,211.475985824578,6.15049790608247,2.14520918906128
2022,2,3,22,57,33.116868,1.35349038266248,-126.141598780709,212.887254335205,5.92213770650559,1.86378490844275
2022,2,3,22,58,33.116549,-1.93231702597616,-123.95249594659,214.718235739071,5.89260751665886,1.78856630832771
2022,2,3,22,59,33.116432,-5.21247193072969,-121.755507085822,216.959323187625,5.98846815593684,1.89394768895951
2022,2,3,23,0,33.116271,-8.48033744002114,-119.534847672555,219.596795173307,6.10994174177496,2.03105667657159
2022,2,3,23,1,33.117629,-11.7291997692816,-117.274258933785,222.612978979386,6.11915250365075,2.02734612524117
2022,2,3,23,2,33.116218,-14.9517159357621,-114.957012380985,225.986390713581,6.10999940780358,1.99658565822653
2022,2,3,23,3,33.117289,-18.1405892901258,-112.565031291805,229.692633132418,6.11089469792011,1.97208691201062
2022,2,3,23,4,33.121814,-21.2876514875057,-110.079115661338,233.704383638178,6.12946187748368,1.96548125031409
2022,2,3,23,5,33.115851,-24.383136650595,-107.479162712144,237.991441167791,6.1415800711081,1.95169034479513
2022,2,3,23,6,33.116674,-27.4178461287474,-104.741922297137,242.525645390808,6.16022502078336,1.9459458710366
2022,2,3,23,7,33.115674,-30.3799241441885,-101.843244087309,247.267086726875,6.20684170354775,1.97615655265688
2022,2,3,23,8,33.115526,-33.2565066551681,-98.7563651694613,252.180510264506,6.17893888717032,1.9136026209389
2022,2,3,23,9,33.123623,-36.0330139727453,-95.4522096999758,257.22969885477,6.21604284560212,1.93642543413272
2022,2,3,23,10,33.116233,-38.691210261604,-91.9018823153608,262.376239293112,6.22288040104001,1.91984449162083
2022,2,3,23,11,33.115175,-41.2123664079557,-88.0732063924329,267.585044999756,6.23689384764075,1.91566503391141
2022,2,3,23,12,33.115041,-43.5736934855223,-83.936426977266,272.818358536005,6.23696868484077,1.89452936502352
2022,2,3,23,13,33.117907,-45.7498021331638,-79.4647516407514,278.04003804144,6.25255655019429,1.89314776406662
2022,2,3,23,14,33.12258,-47.7124295799349,-74.6387185033806,283.214540074485,6.26506661520679,1.8923475508687
2022,2,3,23,15,33.114983,-49.4308494498957,-69.4519582599531,288.306657136966,6.27347891348556,1.8893523342772
2022,2,3,23,16,33.114875,-50.8743959387472,-63.9126488651858,293.285991140118,6.27439834307002,1.8767242962416
2022,2,3,23,17,33.122933,-52.0126553694748,-58.0530938085629,298.122383087182,6.27244172927672,1.86018055606663
2022,2,3,23,18,33.114716,-52.8183643803949,-51.9341309327197,302.785836009406,6.29167873891437,1.87830072000055
2022,2,3,23,19,33.114515,-53.2713269382771,-45.6369556575891,307.252977894026,6.29698580411532,1.87476466266136
2022,2,3,23,20,33.114786,-53.3596625204946,-39.2653237817862,311.500138945342,6.30327276119583,1.87782586107496
2022,2,3,23,21,33.115422,-53.0821083824633,-32.9310018203741,315.50738818643,6.25301349328205,1.7913181624384
2022,2,3,23,22,33.114162,-52.4481593392195,-26.7417173908923,319.256979831725,6.29225079283817,1.84804394663901
2022,2,3,23,23,33.11409,-51.4767216002321,-20.7885489409338,322.734276432427,6.2879391390755,1.83779145196039
2022,2,3,23,24,33.114022,-50.1938147452683,-15.1392485682947,325.927445445846,6.28729429307792,1.83338782708129
2022,2,3,23,25,33.113913,-48.6296866618314,-9.83526510168458,328.827354119474,6.25235087291326,1.77058594898717
2022,2,3,23,26,33.113775,-46.8161427388701,-4.89393688482096,331.427252651125,6.25463503766885,1.7717558901614
2022,2,3,23,27,33.118254,-44.7842644826679,-0.312905530876767,333.7235320861,6.26704600887607,1.79259715733745
2022,2,3,23,28,33.119598,-42.5635829391913,3.92302931857306,335.714706663853,6.30069209770244,1.84471909637754
2022,2,3,23,29,33.114592,-40.1807794278389,7.8381806872678,337.401291584085,6.34168003278228,1.9077035583541
2022,2,3,23,30,33.11674,-37.658796293239,11.4624473561897,338.786416869004,6.32855412577825,1.88864622322515
2022,2,3,23,31,33.113273,-35.0186436518388,14.8257060939154,339.874333279989,6.33092943739276,1.90293530482948
2022,2,3,23,32,33.113213,-32.2776349303592,17.9588727008393,340.671262447781,6.29944556341341,1.85973820578354
2022,2,3,23,33,33.113127,-29.451160535382,20.8907592072508,341.184435618695,6.28714640442741,1.84759794667255
2022,2,3,23,34,33.112981,-26.5523459149009,23.6484267385192,341.422481280989,6.25878255678743,1.80987920912881
2022,2,3,23,35,33.112864,-23.5925222923558,26.2567959123378,341.395049543035,6.2525122044508,1.80780325160626
2022,2,3,23,36,33.11278,-20.5815395640686,28.7386666693473,341.112450555424,6.25859333182824,1.82615956978119
2022,2,3,23,37,33.113004,-17.5280204855088,31.1148964803718,340.585465121176,6.25449156338771,1.82937545424156
2022,2,3,23,38,33.112582,-14.4396746890058,33.4045739703863,339.824986501686,6.24674205180016,1.82672948633569
2022,2,3,23,39,33.112465,-11.3233423339464,35.6254060425541,338.841875529393,6.23440393208352,1.81493323997017
2022,2,3,23,40,33.112369,-8.1853337737971,37.7938698997299,337.646753512193,6.23260434965842,1.82228926860467
2022,2,3,23,41,33.11623,-5.0313025099891,39.9256860769137,336.249828608878,6.21262994959393,1.80159818299585
2022,2,3,23,42,33.115509,-1.8672632773929,42.0354981196234,334.661110464725,6.21080335317476,1.806593202411
2022,2,3,23,43,33.113112,1.30153838921119,44.1379836917579,332.889793937032,6.20577203184728,1.80867772887841
2022,2,3,23,44,33.117705,4.47020716549027,46.2479084201045,330.944057023163,6.20096977859788,1.81232266474685
2022,2,3,23,45,33.111941,7.63240023451421,48.3792678450279,328.832186578129,6.1764762790345,1.78348658440589
2022,2,3,23,46,33.11143,10.7833164539348,50.5476302942593,326.560453171513,6.17752428667511,1.79459301500482
2022,2,3,23,47,33.112143,13.916789774282,52.7685528746172,324.135184912146,6.16778871726221,1.79055917382268
2022,2,3,23,48,33.111268,17.0262494284834,55.0585848488093,321.561982446073,6.15296168527516,1.77760589759853
2022,2,3,23,49,33.111108,20.1047616104031,57.4357083058889,318.845951849615,6.09808619240717,1.70229825644413
2022,2,3,23,50,33.111768,23.1444662261409,59.9193606997333,315.991682572028,6.13514304130122,1.77666026845957
2022,2,3,23,51,33.111178,26.1363709039968,62.5307007364536,313.003463792125,6.06447780539677,1.66445551154658
2022,2,3,23,52,33.118558,29.0707662498889,65.2934781619374,309.884600563446,6.0078909800445,1.56078388772089
2022,2,3,23,53,33.110441,31.934803836531,68.2321636916885,306.640197307852,5.97221039245255,1.48390212819094
2022,2,3,23,54,33.110503,34.7160347734823,71.3757937454991,303.273413009872,6.02831150472977,1.63937322966561
2022,2,3,23,55,33.11217,37.3983122553403,74.7541455904694,299.789209575336,6.11711631478386,1.839120268515
2022,2,3,23,56,33.112882,39.963102582853,78.3987588225825,296.192482933776,6.10867162451235,1.83663588734393
2022,2,3,23,57,33.109988,42.3889467158243,82.341602083883,292.489774553489,6.01348952071845,1.6812066231695
2022,2,3,23,58,33.115947,44.6517729334003,86.6142291515579,288.687289020875,5.89335678886877,1.37519032738183
2022,2,3,23,59,33.109622,46.7229846815702,91.2412631781966,284.794436305357,5.88281063173134,1.37378152571875
2022,2,4,0,0,33.116339,48.5726520302529,96.2419543244417,280.81864805546,5.93267802160269,1.54866497272272
2022,2,4,0,1,33.109293,50.166997057417,101.616964740004,276.772049206055,6.11084036170893,1.91079218242505
2022,2,4,0,2,33.109222,51.4729939249758,107.350557968807,272.665544881971,6.0855542998048,1.8779202685398
2022,2,4,0,3,33.109119,52.4584437904402,113.398958898959,268.513534349466,6.0547588645932,1.84620951543945
2022,2,4,0,4,33.109207,53.0958859102696,119.691063300578,264.331605823013,6.04941880019706,1.85816445890492
2022,2,4,0,5,33.108823,53.3654837351463,126.130331186409,260.136966238082,6.05630709319977,1.88571066685194
2022,2,4,0,6,33.109618,53.2576126866496,132.6035596735,255.94839311251,6.07289640159368,1.92752961771612
